hf_id,hf_name,indicator,iqr,sd,ttt
f12nFkTYYa4,Haik Health Center,rota2,4.0,0.0,1.0
f12nFkTYYa4,Haik Health Center,full_vacc,1.0,1.0,1.0
qImNBSQcZG8,Minibaxes Health Post,penta1,1.0,1.0,1.0
qImNBSQcZG8,Minibaxes Health Post,mcv1,2.0,1.0,1.0
qImNBSQcZG8,Minibaxes Health Post,rota2,1.0,1.0,1.0
qImNBSQcZG8,Minibaxes Health Post,full_vacc,1.0,0.0,1.0
iGCuh8LuSdV,Jeyd Health Post,ipv,1.0,1.0,1.0
iGCuh8LuSdV,Jeyd Health Post,penta3,1.0,1.0,1.0
iGCuh8LuSdV,Jeyd Health Post,mcv1,1.0,1.0,1.0
iGCuh8LuSdV,Jeyd Health Post,full_vacc,1.0,1.0,1.0
JhqMdcSVF2M,02 Kebele Health Center,bcg,1.0,1.0,1.0
JhqMdcSVF2M,02 Kebele Health Center,ipv,2.0,1.0,1.0
JhqMdcSVF2M,02 Kebele Health Center,penta1,1.0,1.0,1.0
JhqMdcSVF2M,02 Kebele Health Center,penta3,2.0,1.0,1.0
JhqMdcSVF2M,02 Kebele Health Center,rota2,2.0,1.0,1.0
TFZUOgXoC35,Debir Abajale Health Post,penta1,0.0,0.0,1.0
TFZUOgXoC35,Debir Abajale Health Post,penta3,1.0,1.0,1.0
TFZUOgXoC35,Debir Abajale Health Post,mcv1,2.0,0.0,2.0
TFZUOgXoC35,Debir Abajale Health Post,full_vacc,2.0,0.0,2.0
aT0bKtTK6LM,Del Health Post,ipv,0.0,0.0,1.0
aT0bKtTK6LM,Del Health Post,penta1,0.0,0.0,1.0
aT0bKtTK6LM,Del Health Post,penta3,0.0,0.0,1.0
aT0bKtTK6LM,Del Health Post,rota2,0.0,0.0,1.0
RRkkpZsj9cG,Habruligo Health Post,ipv,1.0,1.0,1.0
RRkkpZsj9cG,Habruligo Health Post,penta3,1.0,1.0,1.0
FriMArBdmLH,Ayetefazer Health Center,rota2,1.0,1.0,1.0
uDVtlk95x8d,Mehal Meda General Hospital,bcg,1.0,1.0,1.0
uQvnw8wRvb9,Galemot Health Center,mcv1,0.0,1.0,1.0
uQvnw8wRvb9,Galemot Health Center,full_vacc,0.0,1.0,1.0
xmdVNYuhp54,Yimada Health Post,bcg,1.0,1.0,1.0
xmdVNYuhp54,Yimada Health Post,penta1,0.0,0.0,1.0
xmdVNYuhp54,Yimada Health Post,mcv1,0.0,0.0,1.0
xmdVNYuhp54,Yimada Health Post,full_vacc,0.0,0.0,1.0
XlQX1raKiGJ,Ansa Wuha Health Post,bcg,1.0,1.0,1.0
XlQX1raKiGJ,Ansa Wuha Health Post,ipv,1.0,1.0,1.0
XlQX1raKiGJ,Ansa Wuha Health Post,penta1,2.0,1.0,1.0
XlQX1raKiGJ,Ansa Wuha Health Post,penta3,1.0,1.0,1.0
XlQX1raKiGJ,Ansa Wuha Health Post,mcv1,3.0,1.0,1.0
XlQX1raKiGJ,Ansa Wuha Health Post,rota2,1.0,1.0,1.0
XlQX1raKiGJ,Ansa Wuha Health Post,full_vacc,3.0,1.0,1.0
VBVFmMYIBJ6,Anjim Health Post,bcg,2.0,0.0,2.0
VBVFmMYIBJ6,Anjim Health Post,ipv,1.0,1.0,1.0
VBVFmMYIBJ6,Anjim Health Post,penta1,1.0,1.0,1.0
VBVFmMYIBJ6,Anjim Health Post,penta3,1.0,1.0,1.0
VBVFmMYIBJ6,Anjim Health Post,mcv1,0.0,1.0,1.0
VBVFmMYIBJ6,Anjim Health Post,rota2,4.0,1.0,2.0
QoCR8AwjI58,Enebrie 015 Health Post,bcg,1.0,1.0,1.0
QoCR8AwjI58,Enebrie 015 Health Post,ipv,0.0,0.0,1.0
QoCR8AwjI58,Enebrie 015 Health Post,penta3,0.0,0.0,1.0
QoCR8AwjI58,Enebrie 015 Health Post,rota2,0.0,1.0,1.0
kqdbYgRjN2M,Denegera Health post ,bcg,0.0,0.0,1.0
kqdbYgRjN2M,Denegera Health post ,ipv,0.0,0.0,1.0
kqdbYgRjN2M,Denegera Health post ,penta3,0.0,0.0,1.0
kqdbYgRjN2M,Denegera Health post ,mcv1,0.0,0.0,1.0
kqdbYgRjN2M,Denegera Health post ,full_vacc,0.0,0.0,1.0
gPpnUZ9nPu9,Kolagerado Health Center,bcg,0.0,0.0,1.0
gPpnUZ9nPu9,Kolagerado Health Center,ipv,0.0,0.0,1.0
gPpnUZ9nPu9,Kolagerado Health Center,penta1,0.0,0.0,1.0
gPpnUZ9nPu9,Kolagerado Health Center,penta3,0.0,0.0,1.0
gt6w8K9Voqu,Weyeneye Health Post,ipv,0.0,0.0,1.0
gt6w8K9Voqu,Weyeneye Health Post,penta3,0.0,0.0,1.0
Ye0cbLqRVYi,Chinkulit Health Post,bcg,0.0,0.0,1.0
Ye0cbLqRVYi,Chinkulit Health Post,mcv1,0.0,0.0,2.0
Ye0cbLqRVYi,Chinkulit Health Post,rota2,0.0,0.0,1.0
Ye0cbLqRVYi,Chinkulit Health Post,full_vacc,0.0,0.0,2.0
cadA0FdBPwG,Alem Ketema Health Center,bcg,0.0,0.0,1.0
cadA0FdBPwG,Alem Ketema Health Center,ipv,0.0,0.0,1.0
cadA0FdBPwG,Alem Ketema Health Center,penta1,0.0,0.0,1.0
cadA0FdBPwG,Alem Ketema Health Center,penta3,0.0,0.0,1.0
cadA0FdBPwG,Alem Ketema Health Center,rota2,0.0,0.0,1.0
HjMKXLehe0c,Yamed Health Post,ipv,1.0,1.0,1.0
HjMKXLehe0c,Yamed Health Post,penta3,1.0,1.0,1.0
HjMKXLehe0c,Yamed Health Post,mcv1,2.0,0.0,2.0
HjMKXLehe0c,Yamed Health Post,rota2,0.0,0.0,1.0
HjMKXLehe0c,Yamed Health Post,full_vacc,2.0,0.0,2.0
DTVlE09HCwf,Akilat Woyebey Health Post,bcg,0.0,0.0,1.0
DTVlE09HCwf,Akilat Woyebey Health Post,ipv,1.0,1.0,1.0
DTVlE09HCwf,Akilat Woyebey Health Post,penta1,0.0,0.0,1.0
DTVlE09HCwf,Akilat Woyebey Health Post,penta3,1.0,1.0,1.0
DTVlE09HCwf,Akilat Woyebey Health Post,rota2,0.0,1.0,1.0
DOQ07hP6Ik5,Bilajeg Health Post,rota2,0.0,0.0,1.0
RBxwfKptVOe,Ahcha Mangur Health Post,bcg,2.0,0.0,1.0
RBxwfKptVOe,Ahcha Mangur Health Post,ipv,0.0,0.0,1.0
RBxwfKptVOe,Ahcha Mangur Health Post,penta3,0.0,0.0,1.0
RBxwfKptVOe,Ahcha Mangur Health Post,mcv1,1.0,1.0,1.0
RBxwfKptVOe,Ahcha Mangur Health Post,rota2,0.0,0.0,1.0
RBxwfKptVOe,Ahcha Mangur Health Post,full_vacc,1.0,1.0,1.0
XJfDePMtY4r,Tikeledingay Health Post,ipv,0.0,0.0,2.0
XJfDePMtY4r,Tikeledingay Health Post,penta1,0.0,1.0,1.0
XJfDePMtY4r,Tikeledingay Health Post,penta3,1.0,1.0,1.0
XJfDePMtY4r,Tikeledingay Health Post,mcv1,0.0,0.0,1.0
XJfDePMtY4r,Tikeledingay Health Post,rota2,1.0,1.0,1.0
XJfDePMtY4r,Tikeledingay Health Post,full_vacc,0.0,0.0,1.0
OzD1Hrmqy4b,Aretnakiyadur Health Post,bcg,0.0,0.0,1.0
OzD1Hrmqy4b,Aretnakiyadur Health Post,mcv1,0.0,1.0,1.0
OzD1Hrmqy4b,Aretnakiyadur Health Post,full_vacc,0.0,1.0,1.0
puluwQza7sE,Woblat Health Post,bcg,0.0,0.0,1.0
puluwQza7sE,Woblat Health Post,penta1,0.0,0.0,1.0
tBUWcWkoqkr,Gobata Akina Health Post,ipv,1.0,1.0,1.0
tBUWcWkoqkr,Gobata Akina Health Post,penta3,1.0,1.0,1.0
tBUWcWkoqkr,Gobata Akina Health Post,mcv1,1.0,1.0,1.0
tBUWcWkoqkr,Gobata Akina Health Post,rota2,0.0,1.0,1.0
tBUWcWkoqkr,Gobata Akina Health Post,full_vacc,1.0,1.0,1.0
F5M7epFOlBV,Wodera Health Post,bcg,0.0,0.0,1.0
F5M7epFOlBV,Wodera Health Post,mcv1,0.0,0.0,1.0
F5M7epFOlBV,Wodera Health Post,full_vacc,0.0,0.0,1.0
aJvSdduxGSp,Megdom Health Post,ipv,0.0,0.0,2.0
aJvSdduxGSp,Megdom Health Post,penta3,0.0,0.0,2.0
PtX1hadEi2j,Filfil Health Post,bcg,0.0,0.0,1.0
PtX1hadEi2j,Filfil Health Post,penta1,0.0,0.0,1.0
PtX1hadEi2j,Filfil Health Post,mcv1,0.0,0.0,1.0
PtX1hadEi2j,Filfil Health Post,rota2,0.0,0.0,1.0
PtX1hadEi2j,Filfil Health Post,full_vacc,0.0,0.0,1.0
ap78ZESf7hE,Felana Health Post,ipv,0.0,0.0,1.0
ap78ZESf7hE,Felana Health Post,penta3,0.0,0.0,1.0
ap78ZESf7hE,Felana Health Post,rota2,1.0,1.0,1.0
dhdJy1mWMhm,Koteti Health Post,bcg,2.0,2.0,2.0
dhdJy1mWMhm,Koteti Health Post,ipv,0.0,0.0,2.0
dhdJy1mWMhm,Koteti Health Post,penta1,0.0,0.0,2.0
dhdJy1mWMhm,Koteti Health Post,penta3,0.0,0.0,2.0
dhdJy1mWMhm,Koteti Health Post,rota2,0.0,0.0,2.0
quHZyRAvHUG,Beshilo Health Post,bcg,2.0,1.0,1.0
quHZyRAvHUG,Beshilo Health Post,ipv,1.0,1.0,1.0
quHZyRAvHUG,Beshilo Health Post,penta1,1.0,1.0,1.0
quHZyRAvHUG,Beshilo Health Post,penta3,1.0,1.0,1.0
quHZyRAvHUG,Beshilo Health Post,mcv1,1.0,1.0,1.0
quHZyRAvHUG,Beshilo Health Post,rota2,1.0,1.0,1.0
quHZyRAvHUG,Beshilo Health Post,full_vacc,1.0,1.0,1.0
UMJXT2YgC2R,Gusha Health Post,ipv,0.0,0.0,1.0
UMJXT2YgC2R,Gusha Health Post,penta3,0.0,0.0,1.0
UMJXT2YgC2R,Gusha Health Post,rota2,0.0,0.0,1.0
NiCqBVjqak8,Wekerako Health Post,ipv,1.0,0.0,1.0
NiCqBVjqak8,Wekerako Health Post,penta1,0.0,0.0,1.0
NiCqBVjqak8,Wekerako Health Post,penta3,1.0,0.0,1.0
NiCqBVjqak8,Wekerako Health Post,rota2,0.0,0.0,1.0
HoBA3EIWMzj,Menadik Health Center,mcv1,0.0,0.0,1.0
HoBA3EIWMzj,Menadik Health Center,full_vacc,0.0,0.0,1.0
RfvYcLIeUQm,Melessanka Health Post,penta1,0.0,0.0,1.0
RfvYcLIeUQm,Melessanka Health Post,mcv1,0.0,0.0,1.0
RfvYcLIeUQm,Melessanka Health Post,full_vacc,0.0,0.0,1.0
JhuoaQEqprb,Defergie Health Post,ipv,1.0,0.0,1.0
JhuoaQEqprb,Defergie Health Post,penta3,1.0,0.0,1.0
JhuoaQEqprb,Defergie Health Post,mcv1,1.0,1.0,1.0
JhuoaQEqprb,Defergie Health Post,rota2,0.0,0.0,1.0
JhuoaQEqprb,Defergie Health Post,full_vacc,1.0,1.0,1.0
yOOWWU6nj6a,Dino Health Post,bcg,1.0,0.0,1.0
yOOWWU6nj6a,Dino Health Post,ipv,1.0,0.0,1.0
yOOWWU6nj6a,Dino Health Post,penta1,1.0,0.0,1.0
yOOWWU6nj6a,Dino Health Post,penta3,1.0,0.0,1.0
yOOWWU6nj6a,Dino Health Post,mcv1,1.0,1.0,1.0
yOOWWU6nj6a,Dino Health Post,rota2,0.0,0.0,1.0
yOOWWU6nj6a,Dino Health Post,full_vacc,1.0,0.0,1.0
n9Pbs3rh4OG,Goro Health Post,bcg,1.0,1.0,1.0
n9Pbs3rh4OG,Goro Health Post,ipv,2.0,1.0,1.0
n9Pbs3rh4OG,Goro Health Post,penta1,2.0,1.0,1.0
n9Pbs3rh4OG,Goro Health Post,penta3,1.0,1.0,1.0
n9Pbs3rh4OG,Goro Health Post,mcv1,1.0,1.0,1.0
n9Pbs3rh4OG,Goro Health Post,rota2,2.0,1.0,1.0
n9Pbs3rh4OG,Goro Health Post,full_vacc,1.0,1.0,1.0
EIMZV4DzdSh,Maharish Health post,mcv1,0.0,1.0,1.0
EIMZV4DzdSh,Maharish Health post,full_vacc,0.0,1.0,1.0
D5o6nYxgojT,Sheferie Health Center,bcg,0.0,0.0,1.0
D5o6nYxgojT,Sheferie Health Center,ipv,0.0,0.0,1.0
D5o6nYxgojT,Sheferie Health Center,penta3,0.0,0.0,1.0
IVvDHC0b4J4,Kare Health Post,penta1,0.0,0.0,1.0
IVvDHC0b4J4,Kare Health Post,mcv1,0.0,0.0,1.0
IVvDHC0b4J4,Kare Health Post,rota2,0.0,0.0,1.0
IVvDHC0b4J4,Kare Health Post,full_vacc,0.0,0.0,1.0
u5h8NujjXYB,Dox Health Post,ipv,1.0,1.0,1.0
u5h8NujjXYB,Dox Health Post,penta1,1.0,1.0,1.0
u5h8NujjXYB,Dox Health Post,penta3,1.0,1.0,1.0
u5h8NujjXYB,Dox Health Post,mcv1,1.0,1.0,1.0
u5h8NujjXYB,Dox Health Post,rota2,1.0,1.0,1.0
u5h8NujjXYB,Dox Health Post,full_vacc,1.0,1.0,1.0
yWpAusRqj2x,Akermit Health Center,ipv,0.0,0.0,1.0
yWpAusRqj2x,Akermit Health Center,penta3,0.0,0.0,1.0
EAEfvDFoZ5y,Alegna Muna Health Post,bcg,1.0,1.0,1.0
EAEfvDFoZ5y,Alegna Muna Health Post,penta1,0.0,0.0,1.0
EAEfvDFoZ5y,Alegna Muna Health Post,mcv1,0.0,0.0,1.0
EAEfvDFoZ5y,Alegna Muna Health Post,rota2,0.0,0.0,1.0
EAEfvDFoZ5y,Alegna Muna Health Post,full_vacc,0.0,0.0,1.0
YpbPNtNykGV,Ambera Health Post,bcg,1.0,1.0,1.0
YpbPNtNykGV,Ambera Health Post,ipv,2.0,0.0,1.0
YpbPNtNykGV,Ambera Health Post,penta1,0.0,1.0,1.0
YpbPNtNykGV,Ambera Health Post,penta3,2.0,0.0,1.0
YpbPNtNykGV,Ambera Health Post,rota2,1.0,1.0,1.0
e2JKJl2pgPS,Harawbelo Health Post,mcv1,1.0,1.0,1.0
e2JKJl2pgPS,Harawbelo Health Post,full_vacc,1.0,1.0,1.0
chFtwUBSBd2,Negade Bahir Health Center,mcv1,1.0,1.0,1.0
chFtwUBSBd2,Negade Bahir Health Center,rota2,0.0,0.0,1.0
chFtwUBSBd2,Negade Bahir Health Center,full_vacc,1.0,1.0,1.0
oFZumB2rWLg,Atamta Health Center,ipv,1.0,1.0,1.0
oFZumB2rWLg,Atamta Health Center,penta1,0.0,0.0,1.0
oFZumB2rWLg,Atamta Health Center,penta3,1.0,1.0,1.0
oFZumB2rWLg,Atamta Health Center,rota2,1.0,1.0,1.0
dk28AWB7PbN,Zeguara Health Post,bcg,0.0,0.0,1.0
dk28AWB7PbN,Zeguara Health Post,penta1,0.0,0.0,1.0
dk28AWB7PbN,Zeguara Health Post,mcv1,1.0,1.0,1.0
dk28AWB7PbN,Zeguara Health Post,rota2,0.0,0.0,1.0
dk28AWB7PbN,Zeguara Health Post,full_vacc,1.0,1.0,1.0
Oj1DyEVQGJg,Chana Health Post,mcv1,1.0,1.0,1.0
Oj1DyEVQGJg,Chana Health Post,rota2,0.0,1.0,1.0
ftdG5jcXSkT,Tubadino Health Post,bcg,1.0,1.0,1.0
ftdG5jcXSkT,Tubadino Health Post,ipv,3.0,0.0,2.0
ftdG5jcXSkT,Tubadino Health Post,penta1,1.0,1.0,1.0
ftdG5jcXSkT,Tubadino Health Post,penta3,3.0,0.0,2.0
ftdG5jcXSkT,Tubadino Health Post,mcv1,1.0,1.0,1.0
ftdG5jcXSkT,Tubadino Health Post,rota2,1.0,0.0,1.0
ftdG5jcXSkT,Tubadino Health Post,full_vacc,1.0,1.0,1.0
xEFiWYnevQX,Zemewud Health Center,penta1,1.0,1.0,1.0
xEFiWYnevQX,Zemewud Health Center,penta3,1.0,1.0,1.0
xEFiWYnevQX,Zemewud Health Center,rota2,1.0,1.0,1.0
BSGfJQ4Ruvg,Abedray Health Post,ipv,0.0,0.0,1.0
BSGfJQ4Ruvg,Abedray Health Post,penta1,0.0,1.0,1.0
BSGfJQ4Ruvg,Abedray Health Post,penta3,0.0,0.0,1.0
BSGfJQ4Ruvg,Abedray Health Post,rota2,0.0,0.0,1.0
oJv2NQeEKOw,Lunce Health Post,ipv,0.0,0.0,1.0
oJv2NQeEKOw,Lunce Health Post,penta3,0.0,0.0,1.0
oJv2NQeEKOw,Lunce Health Post,rota2,0.0,1.0,1.0
zTSJHbQ2yLh,Ambukay gefecha  Health Post,mcv1,0.0,1.0,1.0
zTSJHbQ2yLh,Ambukay gefecha  Health Post,rota2,0.0,0.0,1.0
zTSJHbQ2yLh,Ambukay gefecha  Health Post,full_vacc,0.0,1.0,1.0
vC8vOLPxASy,Tigerie Negadie Health Post,bcg,2.0,0.0,2.0
vC8vOLPxASy,Tigerie Negadie Health Post,ipv,1.0,1.0,1.0
vC8vOLPxASy,Tigerie Negadie Health Post,penta1,2.0,1.0,1.0
vC8vOLPxASy,Tigerie Negadie Health Post,penta3,1.0,1.0,1.0
vC8vOLPxASy,Tigerie Negadie Health Post,rota2,1.0,1.0,1.0
nBzFEslnPK7,Brihan Chora Health Post,bcg,0.0,0.0,1.0
nBzFEslnPK7,Brihan Chora Health Post,ipv,0.0,0.0,1.0
nBzFEslnPK7,Brihan Chora Health Post,mcv1,0.0,0.0,1.0
nBzFEslnPK7,Brihan Chora Health Post,rota2,0.0,0.0,2.0
nBzFEslnPK7,Brihan Chora Health Post,full_vacc,0.0,0.0,1.0
ntDq9rdFRUl,Guhala Zuria Health Post,ipv,1.0,1.0,1.0
ntDq9rdFRUl,Guhala Zuria Health Post,penta1,1.0,0.0,1.0
ntDq9rdFRUl,Guhala Zuria Health Post,penta3,1.0,1.0,1.0
ntDq9rdFRUl,Guhala Zuria Health Post,mcv1,1.0,1.0,1.0
ntDq9rdFRUl,Guhala Zuria Health Post,rota2,0.0,0.0,2.0
ntDq9rdFRUl,Guhala Zuria Health Post,full_vacc,1.0,1.0,1.0
KRC8Wo78Iwr,Hara Health Post,bcg,1.0,1.0,1.0
KRC8Wo78Iwr,Hara Health Post,ipv,4.0,1.0,1.0
KRC8Wo78Iwr,Hara Health Post,penta1,0.0,1.0,1.0
KRC8Wo78Iwr,Hara Health Post,penta3,4.0,1.0,1.0
KRC8Wo78Iwr,Hara Health Post,mcv1,2.0,0.0,1.0
KRC8Wo78Iwr,Hara Health Post,rota2,1.0,1.0,1.0
KRC8Wo78Iwr,Hara Health Post,full_vacc,2.0,0.0,1.0
kfwUiX9sCEO,Dem Dingay Health Center,ipv,0.0,0.0,1.0
kfwUiX9sCEO,Dem Dingay Health Center,penta1,0.0,0.0,1.0
kfwUiX9sCEO,Dem Dingay Health Center,penta3,0.0,0.0,1.0
kfwUiX9sCEO,Dem Dingay Health Center,mcv1,0.0,0.0,1.0
kfwUiX9sCEO,Dem Dingay Health Center,rota2,0.0,0.0,1.0
kfwUiX9sCEO,Dem Dingay Health Center,full_vacc,0.0,0.0,1.0
j6X8owiMNfg,Meqidela Health Post,bcg,0.0,0.0,1.0
j6X8owiMNfg,Meqidela Health Post,penta1,2.0,0.0,1.0
DgEXL7hQSVv,Aruage Health Post,bcg,3.0,1.0,1.0
DgEXL7hQSVv,Aruage Health Post,ipv,1.0,1.0,1.0
DgEXL7hQSVv,Aruage Health Post,penta1,3.0,0.0,1.0
DgEXL7hQSVv,Aruage Health Post,penta3,1.0,0.0,1.0
DgEXL7hQSVv,Aruage Health Post,mcv1,5.0,0.0,1.0
DgEXL7hQSVv,Aruage Health Post,rota2,0.0,0.0,1.0
DgEXL7hQSVv,Aruage Health Post,full_vacc,4.0,1.0,2.0
PdyTJlXwYbr,Ambagebi Health Post,bcg,2.0,1.0,1.0
PdyTJlXwYbr,Ambagebi Health Post,ipv,1.0,1.0,1.0
PdyTJlXwYbr,Ambagebi Health Post,penta1,2.0,0.0,2.0
PdyTJlXwYbr,Ambagebi Health Post,penta3,1.0,1.0,1.0
PdyTJlXwYbr,Ambagebi Health Post,mcv1,2.0,0.0,2.0
PdyTJlXwYbr,Ambagebi Health Post,rota2,2.0,1.0,2.0
PdyTJlXwYbr,Ambagebi Health Post,full_vacc,2.0,0.0,2.0
QoebzCoPTEl,burka Heath Post,bcg,1.0,1.0,1.0
QoebzCoPTEl,burka Heath Post,ipv,3.0,0.0,2.0
QoebzCoPTEl,burka Heath Post,penta1,1.0,1.0,1.0
QoebzCoPTEl,burka Heath Post,penta3,3.0,0.0,2.0
QoebzCoPTEl,burka Heath Post,mcv1,0.0,0.0,2.0
QoebzCoPTEl,burka Heath Post,rota2,1.0,1.0,1.0
QoebzCoPTEl,burka Heath Post,full_vacc,1.0,1.0,1.0
du2XyLwharQ,Dimama Manguda Health Post,bcg,1.0,1.0,1.0
du2XyLwharQ,Dimama Manguda Health Post,ipv,0.0,1.0,1.0
du2XyLwharQ,Dimama Manguda Health Post,penta3,0.0,1.0,1.0
qS1fqAR936A,Jirlie Health Post,ipv,2.0,0.0,1.0
qS1fqAR936A,Jirlie Health Post,penta1,2.0,1.0,1.0
qS1fqAR936A,Jirlie Health Post,penta3,2.0,0.0,1.0
qS1fqAR936A,Jirlie Health Post,mcv1,2.0,1.0,1.0
qS1fqAR936A,Jirlie Health Post,rota2,3.0,0.0,2.0
qS1fqAR936A,Jirlie Health Post,full_vacc,1.0,0.0,1.0
gdffbxYjk3z,Engdage Health Post,ipv,1.0,0.0,1.0
gdffbxYjk3z,Engdage Health Post,penta3,1.0,0.0,1.0
gdffbxYjk3z,Engdage Health Post,mcv1,2.0,0.0,1.0
gdffbxYjk3z,Engdage Health Post,rota2,0.0,0.0,1.0
gdffbxYjk3z,Engdage Health Post,full_vacc,2.0,0.0,1.0
vKcX2TGBP7S,Yesenbet Health Post,ipv,0.0,1.0,1.0
vKcX2TGBP7S,Yesenbet Health Post,penta3,0.0,1.0,1.0
vKcX2TGBP7S,Yesenbet Health Post,mcv1,0.0,0.0,1.0
vKcX2TGBP7S,Yesenbet Health Post,rota2,0.0,1.0,1.0
vKcX2TGBP7S,Yesenbet Health Post,full_vacc,0.0,0.0,1.0
uCYsDrH8LQ5,Adisge Health Post,mcv1,1.0,1.0,1.0
uCYsDrH8LQ5,Adisge Health Post,full_vacc,1.0,1.0,1.0
yEBgEyhr3UM,Hamusit Health Center,bcg,1.0,0.0,1.0
W6qFgF7Rf4v,Maji Health Post,bcg,0.0,0.0,1.0
tIgg4iwzgYm,Ydogit Health Post,ipv,0.0,0.0,1.0
tIgg4iwzgYm,Ydogit Health Post,penta3,0.0,0.0,1.0
tIgg4iwzgYm,Ydogit Health Post,mcv1,0.0,0.0,1.0
MJj5s5YbE4v,Kokeba Health Post,bcg,2.0,0.0,2.0
MJj5s5YbE4v,Kokeba Health Post,ipv,2.0,0.0,2.0
MJj5s5YbE4v,Kokeba Health Post,penta1,2.0,1.0,1.0
MJj5s5YbE4v,Kokeba Health Post,penta3,3.0,0.0,2.0
MJj5s5YbE4v,Kokeba Health Post,mcv1,3.0,0.0,1.0
MJj5s5YbE4v,Kokeba Health Post,rota2,3.0,0.0,1.0
MJj5s5YbE4v,Kokeba Health Post,full_vacc,3.0,0.0,1.0
jXmDnJVBSBn,Golele Health Post,mcv1,1.0,1.0,1.0
jXmDnJVBSBn,Golele Health Post,full_vacc,1.0,1.0,1.0
gVQa0xEA73C,Seriko Health Post,bcg,0.0,0.0,1.0
gVQa0xEA73C,Seriko Health Post,penta1,0.0,0.0,1.0
gVQa0xEA73C,Seriko Health Post,mcv1,1.0,1.0,1.0
tnCAKrMP3Zo,Areriti Health Center,penta3,1.0,1.0,1.0
tTxvfGOdh7R,Dinamba Health Post,bcg,0.0,1.0,1.0
tTxvfGOdh7R,Dinamba Health Post,ipv,1.0,1.0,1.0
tTxvfGOdh7R,Dinamba Health Post,penta1,1.0,1.0,1.0
tTxvfGOdh7R,Dinamba Health Post,penta3,1.0,1.0,1.0
tTxvfGOdh7R,Dinamba Health Post,mcv1,1.0,1.0,1.0
tTxvfGOdh7R,Dinamba Health Post,rota2,1.0,1.0,1.0
tTxvfGOdh7R,Dinamba Health Post,full_vacc,1.0,1.0,1.0
kDNynkySoUk,Gulana Health Post,bcg,3.0,1.0,1.0
kDNynkySoUk,Gulana Health Post,ipv,5.0,0.0,2.0
kDNynkySoUk,Gulana Health Post,penta1,5.0,1.0,1.0
kDNynkySoUk,Gulana Health Post,penta3,5.0,0.0,2.0
kDNynkySoUk,Gulana Health Post,mcv1,4.0,0.0,1.0
kDNynkySoUk,Gulana Health Post,rota2,3.0,1.0,1.0
kDNynkySoUk,Gulana Health Post,full_vacc,1.0,0.0,1.0
f5XjosqqDPj,Hochecho Health Post,bcg,0.0,1.0,1.0
f5XjosqqDPj,Hochecho Health Post,ipv,2.0,1.0,1.0
f5XjosqqDPj,Hochecho Health Post,penta1,0.0,1.0,1.0
f5XjosqqDPj,Hochecho Health Post,penta3,2.0,1.0,1.0
f5XjosqqDPj,Hochecho Health Post,mcv1,1.0,1.0,1.0
f5XjosqqDPj,Hochecho Health Post,rota2,0.0,1.0,1.0
f5XjosqqDPj,Hochecho Health Post,full_vacc,1.0,1.0,1.0
fEI8GXcmMvZ,Barkana Health Post,bcg,1.0,1.0,1.0
fEI8GXcmMvZ,Barkana Health Post,ipv,1.0,1.0,1.0
fEI8GXcmMvZ,Barkana Health Post,penta1,1.0,1.0,1.0
fEI8GXcmMvZ,Barkana Health Post,penta3,1.0,1.0,1.0
fEI8GXcmMvZ,Barkana Health Post,mcv1,1.0,1.0,1.0
fEI8GXcmMvZ,Barkana Health Post,rota2,1.0,1.0,1.0
fEI8GXcmMvZ,Barkana Health Post,full_vacc,1.0,1.0,1.0
qP7LTlH6V1l,Yechereka Health Center,bcg,1.0,1.0,1.0
qP7LTlH6V1l,Yechereka Health Center,ipv,1.0,1.0,1.0
qP7LTlH6V1l,Yechereka Health Center,penta3,1.0,1.0,1.0
qP7LTlH6V1l,Yechereka Health Center,mcv1,0.0,0.0,2.0
qP7LTlH6V1l,Yechereka Health Center,full_vacc,0.0,0.0,2.0
TjhiEV02aal,Agita Health Center,bcg,0.0,1.0,1.0
TjhiEV02aal,Agita Health Center,ipv,0.0,0.0,1.0
TjhiEV02aal,Agita Health Center,penta3,0.0,0.0,1.0
fWUZMBy9VWh,Estie Health Center,bcg,0.0,0.0,1.0
fWUZMBy9VWh,Estie Health Center,penta1,0.0,1.0,1.0
fWUZMBy9VWh,Estie Health Center,mcv1,1.0,1.0,1.0
fWUZMBy9VWh,Estie Health Center,rota2,0.0,0.0,1.0
fWUZMBy9VWh,Estie Health Center,full_vacc,1.0,1.0,1.0
MzeL7tOhEqx,Tachignawsaramba Health Post,bcg,0.0,1.0,1.0
MzeL7tOhEqx,Tachignawsaramba Health Post,ipv,0.0,1.0,1.0
MzeL7tOhEqx,Tachignawsaramba Health Post,penta1,0.0,1.0,1.0
MzeL7tOhEqx,Tachignawsaramba Health Post,penta3,0.0,1.0,1.0
MzeL7tOhEqx,Tachignawsaramba Health Post,rota2,0.0,1.0,1.0
Go5E7ogyakL,Erifa Health Post,bcg,1.0,0.0,0.0
Go5E7ogyakL,Erifa Health Post,ipv,2.0,1.0,1.0
Go5E7ogyakL,Erifa Health Post,penta1,0.0,0.0,1.0
Go5E7ogyakL,Erifa Health Post,penta3,2.0,1.0,1.0
Go5E7ogyakL,Erifa Health Post,rota2,1.0,1.0,1.0
WVYjLbBbz96,Goromendera Health Post,bcg,1.0,1.0,1.0
